fips,Percent-of-Population-Under-15-(2017-2021),Percent-of-Population-Aged-15-to-64-(2017-2021),Percent-of-Population-65+-(2017-2021),Percent-of-Population-White-(non-Hispanic)-(2017-2021),Percent-of-Populaiton-Black-(non-Hispanic)-(2017-2021),Percent-of-Population-Hispanic-or-Latino-(2017-2021),Percent-of-Population-Asian-(non-Hispanic)-(2017-2021),Percent-of-Population-Native-American/Alaska-Native-(non-Hispanic)-(2017-2021),Percent-of-Population-Native-Hawaiian/Pacific-Islander-(2017-2021),Percent-of-Population-Aged-25+-who-Have-at-Least-a-High-School-Diploma-(2017-2021),Percent-of-Population-Aged-25+-who-Have-a-Bachelor's-Degree-or-More-(2017-2021),Poverty-Rate-(2017-2021),Median-Household-Income-(2017-2021),Unemployment-Rate-(2017-2021),Percent-of-Residents-with-a-Disability-(Aged-18-64)-(2017-2021),%-of-households-with-broadband-internet-connection-(2017-2021),Percent-of-Popualtion-Employed-in-Mining-and-Natural-Resources-(2017-2021),Percent-of-Popualtion-Employed-in-Construction-(2017-2021),Percent-of-Popualtion-Employed-in-Manufacturing-(2017-2021),Percent-of-Popualtion-Employed-in-Trade-Transporation-and-Utilities-(2017-2021),Number-of-Substance-Use-Facilities-(As-of-March-2023),Number-of-Mental-Health-Facilities-(As-of-March-2023),MDsPerCapita,Urbanicity,Social-Resilience-Score,Economic-Risk-Score,Social-Risk-Score,Economic-Resilience-Score,Prosperity-Index-Score,death-rate-2018-2021
48473,0.2065,0.6761,0.1174,0.4234,0.2345,0.3114,0.0127,0.0018,0.0003,0.8752,0.2521,0.1242,65379,0.0456,0.0958,0.8069,0.0198,0.0704,0.1983,0.248,2,0,2.13,Urban,5,2,2,4,3,30.62787136
48475,0.244,0.6197,0.1363,0.3824,0.0313,0.552,0.0251,0.0017,0,0.7872,0.1088,0.1374,66216,0.0574,0.0956,0.7611,0.3205,0.071,0.0279,0.2038,0,1,0,Rural,5,4,3,3,4,35.16483516
48477,0.1805,0.6038,0.2157,0.6275,0.1692,0.1679,0.0133,0.0001,0,0.8913,0.2806,0.0977,65913,0.0481,0.089,0.8033,0.0158,0.0421,0.1692,0.2247,0,1,2.89,Rural,3,2,3,3,2,25.30862462
48479,0.2719,0.6341,0.0941,0.0334,0.0033,0.9548,0.0049,0.0003,0,0.6882,0.1943,0.2291,54618,0.0578,0.1043,0.7696,0.0185,0.019,0.007,0.3041,9,2,3.01,Urban,5,4,3,4,4,31.46503448
48481,0.2152,0.6154,0.1694,0.4336,0.1252,0.4261,0.0043,0.0009,0,0.8053,0.1862,0.1452,53963,0.06,0.1265,0.7774,0.1446,0.053,0.0912,0.2345,2,0,2.42,Rural,4,2,4,4,4,21.63357531
48483,0.2051,0.5979,0.197,0.6906,0.0185,0.2557,0.0027,0.0012,0,0.8135,0.1744,0.1741,52138,0.0384,0.1183,0.7922,0.2029,0.0286,0.0057,0.1881,0,0,0,Rural,3,4,4,3,3,39.28501277
48485,0.1911,0.6626,0.1463,0.6399,0.1014,0.2002,0.0203,0.0043,0.0008,0.8809,0.2307,0.1655,53272,0.0468,0.1419,0.8337,0.0168,0.0319,0.0887,0.1874,6,3,5.3,Urban,4,4,3,4,4,17.77173367
48487,0.1851,0.637,0.1779,0.5628,0.0726,0.3026,0.0322,0.0066,0,0.7856,0.1532,0.1814,45262,0.0868,0.22,0.7294,0.038,0.0197,0.1535,0.1515,1,1,15.31,Rural,5,3,5,3,4,38.79878948
48489,0.2005,0.6614,0.1382,0.1028,0.0063,0.8824,0,0,0,0.6854,0.096,0.2597,39401,0.0794,0.1094,0.6767,0.0858,0.0162,0.0161,0.1233,0,0,4.56,Rural,5,4,3,5,5,39.1715223
48491,0.2096,0.6684,0.122,0.5713,0.0624,0.2497,0.0746,0.0011,0.001,0.9401,0.448,0.063,94705,0.0452,0.0856,0.9443,0.0062,0.0816,0.0769,0.2345,9,4,5.5,Urban,2,1,1,3,1,17.91269757
48493,0.1958,0.6462,0.158,0.5542,0.0145,0.4047,0.0055,0.0001,0,0.8933,0.2401,0.098,84042,0.0389,0.099,0.8706,0.0641,0.1009,0.0557,0.2041,0,1,0,Urban,4,2,2,3,2,18.22821728
48495,0.2432,0.6369,0.1199,0.3323,0.0111,0.6221,0.0076,0.0189,0.0004,0.7173,0.1015,0.1215,67904,0.0215,0.0683,0.8325,0.2688,0.0278,0.001,0.2446,0,1,0,Rural,5,4,3,3,4,39.3236335
48497,0.2039,0.6465,0.1496,0.752,0.0124,0.2004,0.0041,0.0043,0.0014,0.8588,0.1871,0.0999,75482,0.0462,0.139,0.8512,0.0854,0.0799,0.1019,0.2023,2,1,6.44,Urban,4,1,2,3,2,17.67903708
48499,0.1557,0.5793,0.265,0.8139,0.0471,0.1051,0.006,0.001,0.0005,0.8615,0.2043,0.136,58418,0.0458,0.1495,0.8134,0.0275,0.0698,0.1231,0.1862,0,1,0,Rural,4,2,4,4,3,20.17258769
48501,0.2752,0.6344,0.0904,0.288,0.0134,0.678,0.0064,0,0,0.7291,0.1077,0.1129,73102,0.0357,0.0869,0.89,0.3251,0.0915,0.0159,0.1599,0,1,0,Rural,5,4,5,3,4,38.925652
48503,0.1991,0.5974,0.2035,0.7695,0.0125,0.1939,0.002,0.006,0,0.8675,0.2568,0.1418,52074,0.0328,0.1132,0.8289,0.0958,0.0297,0.1858,0.159,1,1,5.47,Rural,3,3,4,2,3,33.53079244
48505,0.283,0.5844,0.1327,0.0341,0,0.9482,0.0136,0,0,0.6824,0.1192,0.3516,34406,0.0832,0.1637,0.6,0.2688,0.0387,0.0077,0.1045,1,2,0,Rural,5,5,4,5,5,35.85514521
48507,0.2392,0.6128,0.148,0.0541,0.0044,0.9395,0,0,0,0.7557,0.1477,0.2973,44573,0.0367,0.1353,0.7552,0.1049,0,0,0.1173,0,0,0,Rural,4,4,4,5,5,40.4040404
49001,0.2729,0.5846,0.1425,0.8403,0.0016,0.1234,0,0.0066,0.0016,0.9073,0.2676,0.0568,74569,0.0512,0.0946,0.8241,0.2073,0.0556,0.0561,0.2042,1,0,0,Rural,3,2,3,1,2,28.72737719
49003,0.262,0.6121,0.1259,0.8651,0.0048,0.0969,0.0073,0.0067,0.002,0.9372,0.2443,0.0705,67486,0.0266,0.1126,0.9021,0.0198,0.0826,0.2951,0.1989,6,8,1.94,Urban,4,2,1,3,2,43.94368178
49005,0.2518,0.6536,0.0946,0.8317,0.0061,0.1089,0.0182,0.0017,0.0039,0.9416,0.3902,0.1388,65670,0.0255,0.0726,0.9071,0.0089,0.0521,0.2123,0.1573,5,12,14.31,Urban,3,3,1,3,2,23.53780855
49007,0.2135,0.609,0.1775,0.8232,0.0105,0.1362,0.0048,0.004,0.0033,0.9148,0.1667,0.1626,51725,0.0678,0.1566,0.8137,0.0968,0.0396,0.0451,0.2069,4,3,38.59,Rural,4,3,2,3,3,98.97070467
49009,0.2589,0.5727,0.1684,0.9202,0.0018,0.0372,0,0.0053,0,0.9575,0.1926,0.0602,49792,0.0207,0.1017,0.8934,0,0,0,0.1568,0,0,0,Rural,3,2,2,1,2,0
49011,0.2648,0.6346,0.1006,0.8253,0.0114,0.1021,0.0178,0.0032,0.007,0.9568,0.3805,0.055,92765,0.0244,0.0801,0.9284,0.0043,0.0817,0.1008,0.1761,17,24,9.11,Urban,3,1,1,2,2,42.35977382
49013,0.2818,0.599,0.1192,0.8447,0.0015,0.0839,0.0036,0.0382,0.0044,0.8977,0.1452,0.1323,66463,0.0527,0.1336,0.8679,0.1838,0.0548,0.0201,0.2249,2,2,14.94,Rural,4,3,2,1,2,71.24319373
49015,0.2344,0.595,0.1706,0.9048,0.0007,0.065,0,0.0067,0.0039,0.9425,0.1513,0.1255,61234,0.0422,0.133,0.8354,0.0868,0.1157,0.0065,0.2885,2,1,9.46,Rural,4,3,2,4,3,111.7999797
49017,0.1871,0.5841,0.2288,0.8809,0.0004,0.0618,0.0002,0.0429,0.0057,0.9518,0.2516,0.1563,45724,0.0487,0.1053,0.8031,0.0186,0.0201,0.0175,0.1162,2,2,0,Rural,3,3,2,2,2,39.51788184
49019,0.1639,0.6323,0.2038,0.8117,0.0001,0.1052,0.0153,0.0367,0.0055,0.9376,0.2688,0.1484,51433,0.0121,0.0929,0.8572,0.0155,0.0526,0.0177,0.1777,2,2,21.21,Rural,2,2,1,2,2,31.15264798
49021,0.2339,0.6372,0.129,0.8491,0.007,0.0929,0.0094,0.0174,0.0019,0.9333,0.2921,0.1534,56308,0.0417,0.102,0.8652,0.0276,0.0789,0.098,0.1695,4,4,8.38,Rural,4,2,1,2,2,32.2355343
49023,0.2855,0.5909,0.1235,0.9069,0.0021,0.0563,0,0.0108,0.0001,0.9252,0.2107,0.1127,74741,0.0235,0.1361,0.8729,0.0483,0.0782,0.2182,0.09,0,0,28.55,Urban,4,1,1,3,2,34.34065934
49025,0.1788,0.5975,0.2237,0.9011,0.002,0.032,0.0041,0.0458,0.0031,0.927,0.3013,0.1249,56395,0.0349,0.1235,0.8709,0.0139,0.0393,0.0313,0.1353,2,1,0,Rural,3,2,2,2,2,26.1951539
49027,0.2623,0.5682,0.1695,0.8288,0.0017,0.1271,0.0143,0.0117,0.0015,0.8973,0.2351,0.126,66304,0.0311,0.1086,0.8278,0.1249,0.0226,0.0443,0.2695,2,1,7.93,Rural,3,2,2,3,2,93.3125972
49029,0.2844,0.5989,0.1167,0.934,0.0067,0.0298,0,0.001,0.004,0.9784,0.3966,0.018,112721,0.0129,0.0412,0.9375,0.0252,0.2286,0.0779,0.1756,0,0,0,Urban,2,1,1,1,1,24.66699556
49031,0.1371,0.5749,0.288,0.9397,0.0028,0.0453,0,0,0,0.892,0.2025,0.1987,33611,0.0562,0.0979,0.697,0,0,0,0.1073,0,0,0,Rural,5,4,3,4,4,55.27915976
49033,0.276,0.5421,0.1819,0.8827,0,0.0878,0,0,0,0.9684,0.2335,0.0707,67396,0.0308,0.1532,0.9183,0.0121,0.0829,0.0031,0.1309,1,1,0,Rural,3,2,1,1,1,39.88831272
49035,0.2232,0.6673,0.1096,0.698,0.0174,0.1878,0.0405,0.0057,0.015,0.918,0.3713,0.0839,82206,0.0386,0.0832,0.9192,0.0042,0.0608,0.0793,0.2026,124,89,18.86,Urban,2,2,1,2,1,57.86943326
49037,0.243,0.6135,0.1435,0.4342,0.0017,0.0599,0.0024,0.468,0,0.8655,0.2057,0.2123,52400,0.1109,0.1806,0.5892,0.0606,0.0511,0.0189,0.0885,1,2,12.87,Rural,4,4,2,4,4,34.22313484
49039,0.1979,0.6638,0.1383,0.8567,0.0093,0.0955,0.0072,0.0059,0.0056,0.9099,0.2297,0.1323,60186,0.0386,0.0966,0.8508,0.0331,0.0585,0.1391,0.1347,1,2,17.51,Rural,4,4,1,3,3,31.62555345
49041,0.238,0.5982,0.1638,0.9149,0.0057,0.0537,0.0032,0.009,0.004,0.9236,0.218,0.1219,60262,0.0542,0.1441,0.8561,0.0829,0.0431,0.0521,0.2988,3,3,14.35,Rural,4,2,2,3,3,60.54678403
49043,0.1942,0.6762,0.1297,0.8398,0.0067,0.1107,0.0164,0.0005,0.0014,0.9504,0.5517,0.0526,116351,0.0188,0.0543,0.9341,0.0043,0.0712,0.0322,0.1542,1,2,15.38,Rural,1,2,1,1,1,30.8378404
49045,0.2653,0.6467,0.0879,0.8111,0.0087,0.1313,0.0067,0.0038,0.0037,0.9237,0.2302,0.0475,87557,0.0406,0.1048,0.9436,0.0121,0.0605,0.109,0.2193,4,4,4.84,Urban,4,1,2,4,2,56.06952621
49047,0.2723,0.6194,0.1083,0.8055,0.005,0.0862,0.0072,0.064,0.0003,0.8758,0.1731,0.1243,61293,0.0627,0.1425,0.8627,0.1341,0.0646,0.0151,0.2366,3,1,13.77,Rural,4,3,2,2,3,61.99278629
49049,0.2771,0.6467,0.0762,0.8126,0.0059,0.122,0.0137,0.0029,0.0075,0.9513,0.4229,0.0929,82893,0.0357,0.0789,0.8992,0.0055,0.0998,0.0777,0.178,52,39,9.93,Urban,2,2,1,2,1,38.41021804
49051,0.2575,0.6243,0.1182,0.829,0.0018,0.1378,0.0173,0.0012,0.0001,0.9606,0.4425,0.0506,94044,0.0231,0.0666,0.9255,0.0054,0.1611,0.0407,0.1655,4,2,10.75,Rural,2,2,1,1,1,29.38756318
49053,0.2116,0.574,0.2144,0.8317,0.0057,0.1095,0.0092,0.01,0.0064,0.9369,0.305,0.0919,65040,0.0318,0.0969,0.8891,0.0056,0.1151,0.0521,0.2279,19,16,18.43,Urban,3,2,1,1,1,50.98196938
49055,0.188,0.5852,0.2268,0.9204,0,0.062,0,0.006,0,0.9169,0.2178,0.0976,55605,0.0052,0.1095,0.8417,0.0159,0.1456,0.0036,0.1699,0,1,73.64,Rural,2,2,2,3,2,40
49057,0.233,0.6507,0.1163,0.7542,0.0096,0.1863,0.0135,0.0037,0.0021,0.9182,0.2629,0.0836,74345,0.034,0.1098,0.9211,0.0042,0.0662,0.1396,0.1739,18,25,12.02,Urban,4,1,1,3,2,63.22525926
50001,0.1353,0.6618,0.2029,0.919,0.0097,0.0252,0.0182,0.002,0.0008,0.9432,0.4226,0.07,77978,0.0405,0.1136,0.8741,0.0487,0.0608,0.1326,0.1576,1,2,24.37,Rural,1,1,1,2,1,42.8885434
50003,0.1546,0.6207,0.2247,0.9308,0.0081,0.0229,0.0122,0.0007,0.0007,0.9401,0.385,0.1127,63448,0.0439,0.1625,0.804,0.0053,0.0373,0.1323,0.1737,2,3,24.66,Rural,2,3,2,2,2,131.5966161
50005,0.1555,0.6334,0.211,0.9376,0.0068,0.0187,0.0037,0.0015,0,0.9286,0.3087,0.1261,55159,0.0356,0.1354,0.8099,0.011,0.0548,0.1171,0.1915,2,1,42.13,Rural,2,2,1,3,2,128.2810341
50007,0.1454,0.7026,0.1521,0.8754,0.0252,0.0249,0.0396,0.0009,0.0003,0.9501,0.5412,0.1128,81957,0.0377,0.0926,0.8817,0.0031,0.0503,0.0925,0.1785,5,5,21.81,Urban,1,2,1,2,1,57.30556401
50009,0.1385,0.6031,0.2584,0.9427,0.0012,0.0147,0.0074,0.0012,0,0.8975,0.199,0.1471,48194,0.0548,0.1959,0.7735,0.131,0.0419,0.1374,0.0987,0,0,48.6,Rural,3,2,2,4,2,33.48961822
50011,0.1815,0.6568,0.1618,0.932,0.0043,0.0174,0.0083,0.0043,0,0.9171,0.2731,0.094,68476,0.0365,0.1271,0.8469,0.0349,0.0309,0.1499,0.2083,1,1,28.79,Urban,3,1,2,4,2,70.3489307
50013,0.1411,0.6506,0.2083,0.917,0.0113,0.02,0.0048,0.0131,0,0.9482,0.4241,0.0654,85154,0.0408,0.092,0.8793,0.0342,0.0958,0.0317,0.224,0,0,0,Urban,1,2,2,2,1,27.59001242
50015,0.17,0.6584,0.1716,0.9369,0.0088,0.0195,0.0023,0.0049,0,0.9337,0.4247,0.1048,66016,0.0392,0.11,0.8687,0.0185,0.0664,0.0521,0.1528,2,4,27.85,Rural,1,3,2,2,1,84.87654321
50017,0.151,0.6362,0.2128,0.9465,0.0034,0.0137,0.0034,0.002,0.0002,0.9358,0.3422,0.0947,67906,0.0308,0.1241,0.8401,0.0392,0.0787,0.089,0.1459,2,5,34.61,Rural,2,2,1,3,2,78.53581916
50019,0.1616,0.6109,0.2274,0.9431,0.0061,0.016,0.0009,0.0034,0.0003,0.9122,0.2729,0.1036,58037,0.0594,0.1472,0.8422,0.0283,0.0593,0.1217,0.1968,1,2,14.77,Rural,3,2,3,3,3,80.53593001
50021,0.1427,0.6359,0.2214,0.942,0.007,0.0162,0.0081,0.0008,0,0.9373,0.3207,0.1046,59751,0.0434,0.1329,0.8252,0.0153,0.056,0.1133,0.2033,4,6,23.28,Rural,2,3,2,3,2,128.5813194
50023,0.1531,0.6499,0.197,0.9333,0.0076,0.0201,0.0083,0.0013,0.0002,0.9461,0.4399,0.0999,70128,0.0312,0.1059,0.8841,0.0063,0.0391,0.0688,0.1657,3,8,11.87,Rural,1,2,1,2,1,110.7215353
50025,0.1461,0.6224,0.2316,0.9214,0.0113,0.0245,0.0122,0.0015,0.0002,0.9368,0.4085,0.1342,59195,0.0466,0.1571,0.7185,0.0166,0.0489,0.1104,0.1868,5,3,32.1,Rural,1,3,2,2,1,154.9846107
50027,0.1459,0.6192,0.2349,0.939,0.0063,0.0188,0.0091,0.0011,0,0.9416,0.4021,0.0905,63787,0.0359,0.1223,0.8542,0.0103,0.054,0.0807,0.1638,4,3,35.78,Rural,1,3,1,2,1,137.1694477
51001,0.172,0.5866,0.2414,0.597,0.2846,0.0911,0.0076,0.0021,0,0.8228,0.2101,0.1691,50601,0.0388,0.1158,0.7701,0.012,0.03,0.2482,0.135,2,1,12.1,Rural,3,4,3,4,4,62.89684917
51003,0.166,0.6469,0.1871,0.7639,0.0872,0.0587,0.0554,0.0029,0.0005,0.9332,0.5891,0.0688,90568,0.0332,0.064,0.8929,0.0127,0.0409,0.0393,0.1347,3,3,10.55,Urban,1,1,1,2,1,32.30495881
51005,0.1548,0.6045,0.2407,0.9123,0.0555,0.0157,0.0003,0,0,0.893,0.153,0.1396,49705,0.0325,0.1367,0.7647,0.0044,0.0349,0.121,0.1065,0,0,6.28,Rural,4,4,4,4,4,39.30302633
51007,0.1707,0.6362,0.193,0.7332,0.2204,0.0331,0.0001,0,0,0.8546,0.1769,0.1112,57420,0.0433,0.1392,0.7719,0.0683,0.15,0.0937,0.1799,0,0,0,Urban,4,1,3,3,3,121.0287443
51009,0.1634,0.6295,0.2071,0.7425,0.1854,0.0259,0.007,0.008,0.0006,0.8766,0.2181,0.1128,60876,0.0505,0.1269,0.7752,0.0063,0.0619,0.1707,0.1874,0,1,9.38,Urban,4,1,3,2,2,63.73283197
51011,0.1827,0.6142,0.2031,0.7651,0.1812,0.0199,0.0017,0.0004,0,0.8889,0.195,0.133,55268,0.0371,0.1417,0.7684,0.0236,0.0957,0.0289,0.2347,0,1,0,Urban,4,1,3,4,3,31.17401334
51013,0.1558,0.7358,0.1084,0.602,0.0909,0.1552,0.1018,0.0017,0.0004,0.9489,0.763,0.0646,128145,0.0291,0.0401,0.9341,0,0.0118,0.0008,0.1109,8,2,4.42,Urban,1,1,1,2,1,27.14578986
51015,0.1558,0.6331,0.2111,0.8961,0.0428,0.0325,0.0061,0.0015,0.0009,0.8944,0.2257,0.0837,69082,0.0305,0.0976,0.8178,0.0133,0.0671,0.214,0.2199,3,2,5.38,Urban,3,2,2,3,2,33.78905235
51017,0.1263,0.5901,0.2835,0.9519,0.0365,0.0045,0.0028,0.0042,0,0.8515,0.1863,0.1918,55807,0.0173,0.0765,0.7548,0.004,0.0603,0.0458,0.0866,0,0,0,Rural,3,4,4,1,3,47.13646005
51019,0.1614,0.6235,0.2151,0.8676,0.0618,0.0251,0.0118,0.0013,0,0.9233,0.3096,0.0876,70870,0.0313,0.1032,0.8334,0.0068,0.0641,0.1136,0.1935,1,2,2.6,Urban,3,1,2,3,2,47.99009888
51021,0.1285,0.6399,0.2316,0.9352,0.0454,0.0091,0.0008,0,0,0.8891,0.1334,0.1183,54556,0.0397,0.1239,0.6279,0.0021,0.0247,0.2882,0.1697,0,0,15.12,Rural,3,4,4,5,4,31.85727939
51023,0.1516,0.6244,0.224,0.9179,0.0256,0.0191,0.0054,0.0021,0.0022,0.9381,0.2738,0.0672,72941,0.0305,0.0834,0.8327,0.0143,0.0676,0.1713,0.2545,0,0,3.01,Urban,3,1,2,3,2,83.47743128
51025,0.1337,0.6567,0.2096,0.4066,0.5503,0.0158,0.0005,0.0017,0,0.7841,0.1611,0.1777,49597,0.0689,0.1364,0.7814,0.0792,0.0535,0.0671,0.1311,1,1,6.03,Rural,5,4,4,5,4,105.9586138
51027,0.1358,0.6429,0.2213,0.9443,0.023,0.009,0.0014,0.0081,0,0.7372,0.1135,0.2524,37093,0.0584,0.3213,0.7059,0.1918,0.0457,0.0303,0.1551,1,1,4.32,Rural,4,5,5,5,5,82.46422508
51029,0.1564,0.6492,0.1944,0.6119,0.326,0.0249,0.0004,0.0053,0,0.8083,0.1175,0.1478,49841,0.0702,0.1411,0.6513,0.0552,0.0518,0.0425,0.1434,0,0,0,Urban,5,3,4,4,4,35.64638783
51031,0.1659,0.635,0.1991,0.7826,0.142,0.0292,0.0094,0.002,0.0002,0.8943,0.2402,0.0945,53918,0.044,0.1174,0.7816,0.0087,0.1114,0.2781,0.1926,0,1,0,Urban,4,2,2,4,3,37.73178094
51033,0.1894,0.6499,0.1607,0.6307,0.2548,0.0548,0.0103,0.0038,0,0.8867,0.2198,0.1083,76528,0.0414,0.121,0.8249,0.0152,0.0467,0.0533,0.2183,1,1,0,Urban,4,1,2,4,3,139.334435
51035,0.1453,0.6103,0.2443,0.9377,0.0036,0.0396,0,0.0014,0.0002,0.8155,0.1518,0.1519,45220,0.0506,0.1439,0.7543,0.0293,0.0427,0.1884,0.1806,1,1,6.73,Rural,4,2,3,5,4,48.07197061
51036,0.1226,0.6278,0.2495,0.4314,0.4424,0.0207,0.0034,0.0585,0,0.8289,0.1558,0.1234,59543,0.0335,0.1435,0.6685,0.0809,0.2505,0.1267,0.1644,0,0,0,Urban,3,2,3,4,3,29.33841866
51037,0.1752,0.6057,0.2191,0.6804,0.2674,0.0244,0.0035,0,0,0.8449,0.1513,0.1914,45567,0.0411,0.203,0.6765,0.0401,0.0219,0.1748,0.2164,0,0,0,Rural,4,3,4,5,4,146.4885825
51041,0.1954,0.6546,0.15,0.6002,0.2292,0.095,0.0334,0.0016,0.0005,0.9257,0.4135,0.0691,88315,0.0472,0.1011,0.9221,0.0017,0.075,0.0603,0.247,4,3,6.93,Urban,2,1,1,3,1,103.9472148
51043,0.1499,0.6414,0.2087,0.8502,0.0481,0.0617,0.0149,0,0,0.9168,0.3521,0.0582,86633,0.0372,0.0842,0.8507,0.0454,0.0788,0.1663,0.1311,0,0,6.99,Urban,2,1,1,2,1,95.06994432
51045,0.1797,0.5883,0.232,0.9615,0.0002,0.0002,0,0,0,0.8862,0.2073,0.1422,60283,0.0136,0.1272,0.8635,0.0038,0.011,0,0.2469,0,0,0,Urban,3,3,3,4,4,40.7000407
51047,0.2032,0.643,0.1538,0.6854,0.1288,0.1188,0.0089,0.0028,0.0012,0.8888,0.2654,0.0721,85274,0.0416,0.1015,0.889,0.018,0.0648,0.0784,0.1885,3,2,12.26,Urban,3,1,2,3,2,115.3380366
51049,0.15,0.6271,0.223,0.6348,0.2996,0.0116,0.0078,0.0009,0,0.8803,0.1735,0.0713,57568,0.0273,0.0801,0.7529,0.054,0.1224,0.093,0.1597,0,0,0,Rural,4,1,2,4,3,31.02699348
51051,0.158,0.6169,0.225,0.974,0.0085,0.0102,0.0013,0.0015,0,0.7998,0.104,0.2118,33905,0.0456,0.3353,0.7271,0.2175,0.0531,0.0076,0.1549,1,1,13.07,Rural,5,5,4,5,5,112.2334456
51053,0.1743,0.6502,0.1755,0.622,0.3146,0.0376,0.008,0,0.0005,0.887,0.1757,0.1052,68918,0.0617,0.1351,0.7913,0.0087,0.0535,0.0757,0.3728,1,1,0,Urban,5,2,2,4,3,89.15834522
51057,0.1586,0.6114,0.2299,0.5406,0.3816,0.0404,0.0057,0,0,0.8466,0.1586,0.161,54375,0.0862,0.1372,0.6936,0.0201,0.026,0.0823,0.2753,1,1,0,Rural,3,3,3,4,3,37.66123717
51059,0.1948,0.669,0.1362,0.4932,0.0954,0.164,0.1994,0.0012,0.0005,0.9336,0.6353,0.0613,133974,0.0417,0.0502,0.9536,0.0004,0.04,0.009,0.126,18,14,7.24,Urban,1,2,1,2,1,30.25744992
51061,0.1888,0.6474,0.1637,0.7865,0.0679,0.0922,0.0161,0.0028,0.0005,0.9284,0.3769,0.0588,111368,0.0289,0.0645,0.9068,0.0195,0.1136,0.042,0.1712,1,1,7.35,Urban,2,1,1,2,1,77.33097658
51063,0.1524,0.6112,0.2365,0.9286,0.028,0.0292,0.0043,0.0015,0,0.902,0.2115,0.0927,51612,0.0336,0.0622,0.7676,0.046,0.0708,0.1143,0.1266,1,1,6.42,Urban,3,2,2,4,3,32.18331617
51065,0.1624,0.6391,0.1985,0.7685,0.1443,0.038,0.0076,0.0008,0.0009,0.9349,0.3627,0.0457,82983,0.0283,0.0787,0.8902,0.0214,0.1216,0.0399,0.1281,0,0,7.68,Urban,3,1,2,3,2,55.39552404
51067,0.1522,0.6128,0.235,0.8692,0.0769,0.0294,0.0066,0.0017,0.0001,0.8913,0.2256,0.1331,59667,0.0286,0.1326,0.79,0.0158,0.0816,0.2105,0.1704,1,2,7.11,Urban,4,2,3,3,3,91.19261705
51069,0.1886,0.6374,0.1741,0.8183,0.039,0.0952,0.0157,0.0014,0.0009,0.8835,0.276,0.0674,84317,0.0373,0.0887,0.8516,0.0107,0.0689,0.1823,0.2472,5,4,3.64,Urban,3,1,1,3,2,76.42296233
51071,0.1662,0.6218,0.2119,0.9437,0.0188,0.0183,0.0002,0,0.0035,0.8991,0.1854,0.1026,57911,0.0205,0.0781,0.7843,0,0.0398,0.1418,0.1669,1,1,0,Urban,4,3,4,5,4,35.79098067
51073,0.1668,0.6406,0.1926,0.8357,0.0855,0.0389,0.0069,0.0004,0,0.8943,0.2529,0.0745,77733,0.0335,0.1427,0.8559,0.0068,0.0601,0.0175,0.2548,3,2,2.7,Urban,3,1,2,3,2,77.74840616
51075,0.1388,0.6353,0.2259,0.7733,0.1519,0.0315,0.0172,0.0004,0,0.9401,0.4607,0.0419,100517,0.0315,0.0772,0.8802,0.0089,0.0602,0.0239,0.078,1,2,4.55,Urban,2,1,1,1,1,45.26748971
51077,0.1362,0.6169,0.2469,0.891,0.0473,0.0371,0.0179,0.0006,0,0.8266,0.156,0.1756,43022,0.0461,0.1656,0.7543,0.0331,0.015,0.121,0.0733,1,1,0,Rural,4,4,4,5,5,32.42962771
51079,0.1917,0.6295,0.1788,0.8031,0.0622,0.0628,0.0209,0.0018,0.0008,0.8838,0.2859,0.1008,73844,0.0402,0.1155,0.8719,0.0151,0.081,0.018,0.2415,0,0,5.24,Urban,3,2,1,4,2,58.89859625
